path,datetime,type,burst
2024-06-23\UMICH_20240623_074500_59.fit,2024-06-23 07:45:00,0,0
2024-06-23\UMICH_20240623_080000_59.fit,2024-06-23 08:00:00,0,0
2024-06-23\UMICH_20240623_081500_59.fit,2024-06-23 08:15:00,0,0
2024-06-23\UMICH_20240623_083000_59.fit,2024-06-23 08:30:00,0,0
2024-06-23\UMICH_20240623_084500_59.fit,2024-06-23 08:45:00,0,0
2024-06-23\UMICH_20240623_090000_59.fit,2024-06-23 09:00:00,0,0
2024-06-23\UMICH_20240623_091500_59.fit,2024-06-23 09:15:00,0,0
2024-06-23\UMICH_20240623_093000_59.fit,2024-06-23 09:30:00,0,0
2024-06-23\UMICH_20240623_094500_59.fit,2024-06-23 09:45:00,0,0
2024-06-23\UMICH_20240623_100000_59.fit,2024-06-23 10:00:00,0,0
2024-06-23\UMICH_20240623_101500_59.fit,2024-06-23 10:15:00,0,0
2024-06-23\UMICH_20240623_103000_59.fit,2024-06-23 10:30:00,0,0
2024-06-23\UMICH_20240623_104459_59.fit,2024-06-23 10:44:59,0,0
2024-06-23\UMICH_20240623_105959_59.fit,2024-06-23 10:59:59,0,0
2024-06-23\UMICH_20240623_111459_59.fit,2024-06-23 11:14:59,0,0
2024-06-23\UMICH_20240623_112959_59.fit,2024-06-23 11:29:59,0,0
2024-06-23\UMICH_20240623_114459_59.fit,2024-06-23 11:44:59,0,0
2024-06-23\UMICH_20240623_115959_59.fit,2024-06-23 11:59:59,0,0
2024-06-23\UMICH_20240623_121459_59.fit,2024-06-23 12:14:59,0,0
2024-06-23\UMICH_20240623_123000_59.fit,2024-06-23 12:30:00,0,0
2024-06-23\UMICH_20240623_124500_59.fit,2024-06-23 12:45:00,0,0
2024-06-23\UMICH_20240623_130000_59.fit,2024-06-23 13:00:00,0,0
2024-06-23\UMICH_20240623_131500_59.fit,2024-06-23 13:15:00,0,0
2024-06-23\UMICH_20240623_133000_59.fit,2024-06-23 13:30:00,0,0
2024-06-23\UMICH_20240623_134500_59.fit,2024-06-23 13:45:00,0,0
2024-06-23\UMICH_20240623_140000_59.fit,2024-06-23 14:00:00,0,0
2024-06-23\UMICH_20240623_141500_59.fit,2024-06-23 14:15:00,0,0
2024-06-23\UMICH_20240623_143000_59.fit,2024-06-23 14:30:00,0,0
2024-06-23\UMICH_20240623_144500_59.fit,2024-06-23 14:45:00,0,0
2024-06-23\UMICH_20240623_150000_59.fit,2024-06-23 15:00:00,0,0
2024-06-23\UMICH_20240623_151500_59.fit,2024-06-23 15:15:00,0,0
2024-06-23\UMICH_20240623_153000_59.fit,2024-06-23 15:30:00,0,0
2024-06-23\UMICH_20240623_154500_59.fit,2024-06-23 15:45:00,0,0
2024-06-23\UMICH_20240623_160000_59.fit,2024-06-23 16:00:00,0,0
2024-06-23\UMICH_20240623_161459_59.fit,2024-06-23 16:14:59,0,0
2024-06-23\UMICH_20240623_163000_59.fit,2024-06-23 16:30:00,0,0
2024-06-23\UMICH_20240623_164500_59.fit,2024-06-23 16:45:00,0,0
2024-06-23\UMICH_20240623_170000_59.fit,2024-06-23 17:00:00,0,0
2024-06-23\UMICH_20240623_171500_59.fit,2024-06-23 17:15:00,0,0
2024-06-23\UMICH_20240623_173000_59.fit,2024-06-23 17:30:00,0,0
2024-06-23\UMICH_20240623_174500_59.fit,2024-06-23 17:45:00,0,0
2024-06-23\UMICH_20240623_180000_59.fit,2024-06-23 18:00:00,0,0
2024-06-23\UMICH_20240623_181500_59.fit,2024-06-23 18:15:00,0,0
2024-06-23\UMICH_20240623_183000_59.fit,2024-06-23 18:30:00,0,0
2024-06-23\UMICH_20240623_184500_59.fit,2024-06-23 18:45:00,0,0
2024-06-23\UMICH_20240623_190000_59.fit,2024-06-23 19:00:00,0,0
2024-06-23\UMICH_20240623_191500_59.fit,2024-06-23 19:15:00,0,0
2024-06-23\UMICH_20240623_193000_59.fit,2024-06-23 19:30:00,0,0
2024-06-23\UMICH_20240623_194500_59.fit,2024-06-23 19:45:00,0,0
2024-06-23\UMICH_20240623_200000_59.fit,2024-06-23 20:00:00,0,0
2024-06-23\UMICH_20240623_201500_59.fit,2024-06-23 20:15:00,0,0
2024-06-23\UMICH_20240623_203000_59.fit,2024-06-23 20:30:00,0,0
2024-06-23\UMICH_20240623_204500_59.fit,2024-06-23 20:45:00,0,0
2024-06-24/UMICH_20240624_123000_59.fit,2024-06-24 12:30:00,3,1
2024-06-25/UMICH_20240625_124500_59.fit,2024-06-25 12:45:00,3,1
2024-06-25/UMICH_20240625_181500_59.fit,2024-06-25 18:15:00,3,1
2024-06-26/UMICH_20240626_200000_59.fit,2024-06-26 20:00:00,3,1
2024-06-27/UMICH_20240627_073000_59.fit,2024-06-27 07:30:00,3,1
2024-06-27/UMICH_20240627_154500_59.fit,2024-06-27 15:45:00,3,1
2024-06-27/UMICH_20240627_170000_59.fit,2024-06-27 17:00:00,3,1
2024-06-27/UMICH_20240627_193000_59.fit,2024-06-27 19:30:00,5,1
2024-06-27/UMICH_20240627_194500_59.fit,2024-06-27 19:45:00,5,1
2024-06-28\UMICH_20240628_063000_59.fit,2024-06-28 06:30:00,0,0
2024-06-28\UMICH_20240628_064500_59.fit,2024-06-28 06:45:00,0,0
2024-06-28\UMICH_20240628_070000_59.fit,2024-06-28 07:00:00,0,0
2024-06-28\UMICH_20240628_071500_59.fit,2024-06-28 07:15:00,0,0
2024-06-28\UMICH_20240628_073000_59.fit,2024-06-28 07:30:00,0,0
2024-06-28\UMICH_20240628_074500_59.fit,2024-06-28 07:45:00,0,0
2024-06-28\UMICH_20240628_080000_59.fit,2024-06-28 08:00:00,0,0
2024-06-28\UMICH_20240628_081500_59.fit,2024-06-28 08:15:00,0,0
2024-06-28\UMICH_20240628_083000_59.fit,2024-06-28 08:30:00,0,0
2024-06-28\UMICH_20240628_084500_59.fit,2024-06-28 08:45:00,0,0
2024-06-28\UMICH_20240628_090000_59.fit,2024-06-28 09:00:00,0,0
2024-06-28\UMICH_20240628_091500_59.fit,2024-06-28 09:15:00,0,0
2024-06-28\UMICH_20240628_093000_59.fit,2024-06-28 09:30:00,0,0
2024-06-28\UMICH_20240628_094500_59.fit,2024-06-28 09:45:00,0,0
2024-06-28\UMICH_20240628_100000_59.fit,2024-06-28 10:00:00,0,0
2024-06-28\UMICH_20240628_101500_59.fit,2024-06-28 10:15:00,0,0
2024-06-28\UMICH_20240628_103000_59.fit,2024-06-28 10:30:00,0,0
2024-06-28\UMICH_20240628_104459_59.fit,2024-06-28 10:44:59,0,0
2024-06-28\UMICH_20240628_110000_59.fit,2024-06-28 11:00:00,0,0
2024-06-28\UMICH_20240628_111459_59.fit,2024-06-28 11:14:59,0,0
2024-06-28\UMICH_20240628_112959_59.fit,2024-06-28 11:29:59,0,0
2024-06-28\UMICH_20240628_114459_59.fit,2024-06-28 11:44:59,0,0
2024-06-28\UMICH_20240628_115959_59.fit,2024-06-28 11:59:59,0,0
2024-06-28\UMICH_20240628_121459_59.fit,2024-06-28 12:14:59,0,0
2024-06-28\UMICH_20240628_123000_59.fit,2024-06-28 12:30:00,0,0
2024-06-28\UMICH_20240628_124500_59.fit,2024-06-28 12:45:00,0,0
2024-06-28\UMICH_20240628_130000_59.fit,2024-06-28 13:00:00,0,0
2024-06-28\UMICH_20240628_131500_59.fit,2024-06-28 13:15:00,0,0
2024-06-28\UMICH_20240628_133000_59.fit,2024-06-28 13:30:00,0,0
2024-06-28\UMICH_20240628_134500_59.fit,2024-06-28 13:45:00,0,0
2024-06-28\UMICH_20240628_140000_59.fit,2024-06-28 14:00:00,0,0
2024-06-28\UMICH_20240628_141500_59.fit,2024-06-28 14:15:00,0,0
2024-06-28\UMICH_20240628_143000_59.fit,2024-06-28 14:30:00,0,0
2024-06-28\UMICH_20240628_144500_59.fit,2024-06-28 14:45:00,0,0
2024-06-28\UMICH_20240628_150000_59.fit,2024-06-28 15:00:00,0,0
2024-06-28\UMICH_20240628_151500_59.fit,2024-06-28 15:15:00,0,0
2024-06-28\UMICH_20240628_153000_59.fit,2024-06-28 15:30:00,0,0
2024-06-28\UMICH_20240628_154500_59.fit,2024-06-28 15:45:00,0,0
2024-06-28\UMICH_20240628_160000_59.fit,2024-06-28 16:00:00,0,0
2024-06-28\UMICH_20240628_161500_59.fit,2024-06-28 16:15:00,0,0
2024-06-28\UMICH_20240628_163000_59.fit,2024-06-28 16:30:00,0,0
2024-06-28\UMICH_20240628_164500_59.fit,2024-06-28 16:45:00,0,0
2024-06-28\UMICH_20240628_170000_59.fit,2024-06-28 17:00:00,0,0
2024-06-28\UMICH_20240628_171500_59.fit,2024-06-28 17:15:00,0,0
2024-06-28\UMICH_20240628_173000_59.fit,2024-06-28 17:30:00,0,0
2024-06-28\UMICH_20240628_174500_59.fit,2024-06-28 17:45:00,0,0
2024-06-28\UMICH_20240628_180000_59.fit,2024-06-28 18:00:00,0,0
2024-06-28\UMICH_20240628_181500_59.fit,2024-06-28 18:15:00,0,0
2024-06-28\UMICH_20240628_183000_59.fit,2024-06-28 18:30:00,0,0
2024-06-28\UMICH_20240628_184500_59.fit,2024-06-28 18:45:00,0,0
2024-06-28\UMICH_20240628_190000_59.fit,2024-06-28 19:00:00,0,0
2024-06-28\UMICH_20240628_191500_59.fit,2024-06-28 19:15:00,0,0
2024-06-28\UMICH_20240628_193000_59.fit,2024-06-28 19:30:00,0,0
2024-06-28\UMICH_20240628_194500_59.fit,2024-06-28 19:45:00,0,0
2024-06-28\UMICH_20240628_200000_59.fit,2024-06-28 20:00:00,0,0
2024-06-28\UMICH_20240628_201500_59.fit,2024-06-28 20:15:00,0,0
2024-06-28\UMICH_20240628_203000_59.fit,2024-06-28 20:30:00,0,0
2024-06-28\UMICH_20240628_204500_59.fit,2024-06-28 20:45:00,0,0
2024-07-01/UMICH_20240701_064500_59.fit,2024-07-01 06:45:00,3,1
2024-07-01/UMICH_20240701_093000_59.fit,2024-07-01 09:30:00,5,1
2024-07-05\Beelink1_20240705_063000_59.fit,2024-07-05 06:30:00,0,0
2024-07-05\Beelink1_20240705_064500_59.fit,2024-07-05 06:45:00,0,0
2024-07-05\Beelink1_20240705_070000_59.fit,2024-07-05 07:00:00,0,0
2024-07-05\Beelink1_20240705_071500_59.fit,2024-07-05 07:15:00,0,0
2024-07-05\Beelink1_20240705_073000_59.fit,2024-07-05 07:30:00,0,0
2024-07-05\Beelink1_20240705_074500_59.fit,2024-07-05 07:45:00,0,0
2024-07-05\Beelink1_20240705_080000_59.fit,2024-07-05 08:00:00,0,0
2024-07-05\Beelink1_20240705_081500_59.fit,2024-07-05 08:15:00,0,0
2024-07-05\Beelink1_20240705_083000_59.fit,2024-07-05 08:30:00,0,0
2024-07-05\Beelink1_20240705_084500_59.fit,2024-07-05 08:45:00,0,0
2024-07-05\Beelink1_20240705_090000_59.fit,2024-07-05 09:00:00,0,0
2024-07-05\Beelink1_20240705_091500_59.fit,2024-07-05 09:15:00,0,0
2024-07-05\Beelink1_20240705_093000_59.fit,2024-07-05 09:30:00,0,0
2024-07-05\Beelink1_20240705_094500_59.fit,2024-07-05 09:45:00,0,0
2024-07-05\Beelink1_20240705_100000_59.fit,2024-07-05 10:00:00,0,0
2024-07-05\Beelink1_20240705_101500_59.fit,2024-07-05 10:15:00,0,0
2024-07-05\Beelink1_20240705_103000_59.fit,2024-07-05 10:30:00,0,0
2024-07-05\Beelink1_20240705_104459_59.fit,2024-07-05 10:44:59,0,0
2024-07-05\Beelink1_20240705_105959_59.fit,2024-07-05 10:59:59,0,0
2024-07-05\Beelink1_20240705_111459_59.fit,2024-07-05 11:14:59,0,0
2024-07-05\Beelink1_20240705_112959_59.fit,2024-07-05 11:29:59,0,0
2024-07-05\Beelink1_20240705_114459_59.fit,2024-07-05 11:44:59,0,0
2024-07-05\Beelink1_20240705_115959_59.fit,2024-07-05 11:59:59,0,0
2024-07-05\Beelink1_20240705_121459_59.fit,2024-07-05 12:14:59,0,0
2024-07-05\Beelink1_20240705_123000_59.fit,2024-07-05 12:30:00,0,0
2024-07-05\Beelink1_20240705_124500_59.fit,2024-07-05 12:45:00,0,0
2024-07-05\Beelink1_20240705_130000_59.fit,2024-07-05 13:00:00,0,0
2024-07-05\Beelink1_20240705_131500_59.fit,2024-07-05 13:15:00,0,0
2024-07-05\Beelink1_20240705_133000_59.fit,2024-07-05 13:30:00,0,0
2024-07-05\Beelink1_20240705_134500_59.fit,2024-07-05 13:45:00,0,0
2024-07-05\Beelink1_20240705_140000_59.fit,2024-07-05 14:00:00,0,0
2024-07-05\Beelink1_20240705_141500_59.fit,2024-07-05 14:15:00,0,0
2024-07-05\Beelink1_20240705_143000_59.fit,2024-07-05 14:30:00,0,0
2024-07-05\Beelink1_20240705_144500_59.fit,2024-07-05 14:45:00,0,0
2024-07-05\Beelink1_20240705_150000_59.fit,2024-07-05 15:00:00,0,0
2024-07-05\Beelink1_20240705_151500_59.fit,2024-07-05 15:15:00,0,0
2024-07-05\Beelink1_20240705_153000_59.fit,2024-07-05 15:30:00,0,0
2024-07-05\Beelink1_20240705_154500_59.fit,2024-07-05 15:45:00,0,0
2024-07-05\Beelink1_20240705_160000_59.fit,2024-07-05 16:00:00,0,0
2024-07-05\Beelink1_20240705_161500_59.fit,2024-07-05 16:15:00,0,0
2024-07-05\Beelink1_20240705_163000_59.fit,2024-07-05 16:30:00,0,0
2024-07-05\Beelink1_20240705_164500_59.fit,2024-07-05 16:45:00,0,0
2024-07-05\Beelink1_20240705_170000_59.fit,2024-07-05 17:00:00,0,0
2024-07-05\Beelink1_20240705_171500_59.fit,2024-07-05 17:15:00,0,0
2024-07-05\Beelink1_20240705_173000_59.fit,2024-07-05 17:30:00,0,0
2024-07-05\Beelink1_20240705_174500_59.fit,2024-07-05 17:45:00,0,0
2024-07-05\Beelink1_20240705_180000_59.fit,2024-07-05 18:00:00,0,0
2024-07-05\Beelink1_20240705_181500_59.fit,2024-07-05 18:15:00,0,0
2024-07-05\Beelink1_20240705_183000_59.fit,2024-07-05 18:30:00,0,0
2024-07-05\Beelink1_20240705_184500_59.fit,2024-07-05 18:45:00,0,0
2024-07-05\Beelink1_20240705_190000_59.fit,2024-07-05 19:00:00,0,0
2024-07-05\Beelink1_20240705_191500_59.fit,2024-07-05 19:15:00,0,0
2024-07-05\Beelink1_20240705_193000_59.fit,2024-07-05 19:30:00,0,0
2024-07-05\Beelink1_20240705_194500_59.fit,2024-07-05 19:45:00,0,0
2024-07-05\Beelink1_20240705_200000_59.fit,2024-07-05 20:00:00,0,0
2024-07-05\Beelink1_20240705_201459_59.fit,2024-07-05 20:14:59,0,0
2024-07-05\Beelink1_20240705_203000_59.fit,2024-07-05 20:30:00,0,0
2024-07-05\Beelink1_20240705_204500_59.fit,2024-07-05 20:45:00,0,0
2024-07-06\Beelink1_20240706_063000_59.fit,2024-07-06 06:30:00,0,0
2024-07-06\Beelink1_20240706_064500_59.fit,2024-07-06 06:45:00,0,0
2024-07-06\Beelink1_20240706_070000_59.fit,2024-07-06 07:00:00,0,0
2024-07-06\Beelink1_20240706_071500_59.fit,2024-07-06 07:15:00,0,0
2024-07-06\Beelink1_20240706_073000_59.fit,2024-07-06 07:30:00,0,0
2024-07-06\Beelink1_20240706_074500_59.fit,2024-07-06 07:45:00,0,0
2024-07-06\Beelink1_20240706_080000_59.fit,2024-07-06 08:00:00,0,0
2024-07-06\Beelink1_20240706_081500_59.fit,2024-07-06 08:15:00,0,0
2024-07-06\Beelink1_20240706_083000_59.fit,2024-07-06 08:30:00,0,0
2024-07-06\Beelink1_20240706_084500_59.fit,2024-07-06 08:45:00,0,0
2024-07-06\Beelink1_20240706_090000_59.fit,2024-07-06 09:00:00,0,0
2024-07-06\Beelink1_20240706_091500_59.fit,2024-07-06 09:15:00,0,0
2024-07-06\Beelink1_20240706_093000_59.fit,2024-07-06 09:30:00,0,0
2024-07-06\Beelink1_20240706_094500_59.fit,2024-07-06 09:45:00,0,0
2024-07-06\Beelink1_20240706_100000_59.fit,2024-07-06 10:00:00,0,0
2024-07-06\Beelink1_20240706_101500_59.fit,2024-07-06 10:15:00,0,0
2024-07-06\Beelink1_20240706_103000_59.fit,2024-07-06 10:30:00,0,0
2024-07-06\Beelink1_20240706_104500_59.fit,2024-07-06 10:45:00,0,0
2024-07-06\Beelink1_20240706_105959_59.fit,2024-07-06 10:59:59,0,0
2024-07-06\Beelink1_20240706_111459_59.fit,2024-07-06 11:14:59,0,0
2024-07-06\Beelink1_20240706_112959_59.fit,2024-07-06 11:29:59,0,0
2024-07-06\Beelink1_20240706_114459_59.fit,2024-07-06 11:44:59,0,0
2024-07-06\Beelink1_20240706_115959_59.fit,2024-07-06 11:59:59,0,0
2024-07-06\Beelink1_20240706_121459_59.fit,2024-07-06 12:14:59,0,0
2024-07-06\Beelink1_20240706_123000_59.fit,2024-07-06 12:30:00,0,0
2024-07-06\Beelink1_20240706_124500_59.fit,2024-07-06 12:45:00,0,0
2024-07-06\Beelink1_20240706_130000_59.fit,2024-07-06 13:00:00,0,0
2024-07-06\Beelink1_20240706_131500_59.fit,2024-07-06 13:15:00,0,0
2024-07-06\Beelink1_20240706_133000_59.fit,2024-07-06 13:30:00,0,0
2024-07-06\Beelink1_20240706_134500_59.fit,2024-07-06 13:45:00,0,0
2024-07-06\Beelink1_20240706_140000_59.fit,2024-07-06 14:00:00,0,0
2024-07-06\Beelink1_20240706_141500_59.fit,2024-07-06 14:15:00,0,0
2024-07-06\Beelink1_20240706_143000_59.fit,2024-07-06 14:30:00,0,0
2024-07-06\Beelink1_20240706_144500_59.fit,2024-07-06 14:45:00,0,0
2024-07-06\Beelink1_20240706_150000_59.fit,2024-07-06 15:00:00,0,0
2024-07-06\Beelink1_20240706_151500_59.fit,2024-07-06 15:15:00,0,0
2024-07-06\Beelink1_20240706_153000_59.fit,2024-07-06 15:30:00,0,0
2024-07-06\Beelink1_20240706_154500_59.fit,2024-07-06 15:45:00,0,0
2024-07-06\Beelink1_20240706_160000_59.fit,2024-07-06 16:00:00,0,0
2024-07-06\Beelink1_20240706_161500_59.fit,2024-07-06 16:15:00,0,0
2024-07-06\Beelink1_20240706_163000_59.fit,2024-07-06 16:30:00,0,0
2024-07-06\Beelink1_20240706_164500_59.fit,2024-07-06 16:45:00,0,0
2024-07-06\Beelink1_20240706_170000_59.fit,2024-07-06 17:00:00,0,0
2024-07-06\Beelink1_20240706_171500_59.fit,2024-07-06 17:15:00,0,0
2024-07-06\Beelink1_20240706_173000_59.fit,2024-07-06 17:30:00,0,0
2024-07-06\Beelink1_20240706_174500_59.fit,2024-07-06 17:45:00,0,0
2024-07-06\Beelink1_20240706_180000_59.fit,2024-07-06 18:00:00,0,0
2024-07-06\Beelink1_20240706_181500_59.fit,2024-07-06 18:15:00,0,0
2024-07-06\Beelink1_20240706_183000_59.fit,2024-07-06 18:30:00,0,0
2024-07-06\Beelink1_20240706_184500_59.fit,2024-07-06 18:45:00,0,0
2024-07-06\Beelink1_20240706_190000_59.fit,2024-07-06 19:00:00,0,0
2024-07-06\Beelink1_20240706_191500_59.fit,2024-07-06 19:15:00,0,0
2024-07-06\Beelink1_20240706_193000_59.fit,2024-07-06 19:30:00,0,0
2024-07-06\Beelink1_20240706_194500_59.fit,2024-07-06 19:45:00,0,0
2024-07-06\Beelink1_20240706_200000_59.fit,2024-07-06 20:00:00,0,0
2024-07-06\Beelink1_20240706_201500_59.fit,2024-07-06 20:15:00,0,0
2024-07-06\Beelink1_20240706_203000_59.fit,2024-07-06 20:30:00,0,0
2024-07-06\Beelink1_20240706_204500_59.fit,2024-07-06 20:45:00,0,0
2024-07-16\Beelink1_20240716_063000_59.fit,2024-07-16 06:30:00,0,0
2024-07-16\Beelink1_20240716_064500_59.fit,2024-07-16 06:45:00,0,0
2024-07-16\Beelink1_20240716_070000_59.fit,2024-07-16 07:00:00,0,0
2024-07-16\Beelink1_20240716_071500_59.fit,2024-07-16 07:15:00,0,0
2024-07-16\Beelink1_20240716_073000_59.fit,2024-07-16 07:30:00,0,0
2024-07-16\Beelink1_20240716_074500_59.fit,2024-07-16 07:45:00,0,0
2024-07-16\Beelink1_20240716_080000_59.fit,2024-07-16 08:00:00,0,0
2024-07-16\Beelink1_20240716_081500_59.fit,2024-07-16 08:15:00,0,0
2024-07-16\Beelink1_20240716_083000_59.fit,2024-07-16 08:30:00,0,0
2024-07-16\Beelink1_20240716_084500_59.fit,2024-07-16 08:45:00,0,0
2024-07-16\Beelink1_20240716_090000_59.fit,2024-07-16 09:00:00,0,0
2024-07-16\Beelink1_20240716_091500_59.fit,2024-07-16 09:15:00,0,0
2024-07-16\Beelink1_20240716_093000_59.fit,2024-07-16 09:30:00,0,0
2024-07-16\Beelink1_20240716_094500_59.fit,2024-07-16 09:45:00,0,0
2024-07-16\Beelink1_20240716_100000_59.fit,2024-07-16 10:00:00,0,0
2024-07-16\Beelink1_20240716_101500_59.fit,2024-07-16 10:15:00,0,0
2024-07-16\Beelink1_20240716_103000_59.fit,2024-07-16 10:30:00,0,0
2024-07-16\Beelink1_20240716_104459_59.fit,2024-07-16 10:44:59,0,0
2024-07-16\Beelink1_20240716_105959_59.fit,2024-07-16 10:59:59,0,0
2024-07-16\Beelink1_20240716_111459_59.fit,2024-07-16 11:14:59,0,0
2024-07-16\Beelink1_20240716_112959_59.fit,2024-07-16 11:29:59,0,0
2024-07-16\Beelink1_20240716_114459_59.fit,2024-07-16 11:44:59,0,0
2024-07-16\Beelink1_20240716_115959_59.fit,2024-07-16 11:59:59,0,0
2024-07-16\Beelink1_20240716_121459_59.fit,2024-07-16 12:14:59,0,0
2024-07-16\Beelink1_20240716_123000_59.fit,2024-07-16 12:30:00,0,0
2024-07-16\Beelink1_20240716_124500_59.fit,2024-07-16 12:45:00,0,0
2024-07-16\Beelink1_20240716_130000_59.fit,2024-07-16 13:00:00,0,0
2024-07-16\Beelink1_20240716_131500_59.fit,2024-07-16 13:15:00,0,0
2024-07-16\Beelink1_20240716_133000_59.fit,2024-07-16 13:30:00,0,0
2024-07-16\Beelink1_20240716_134500_59.fit,2024-07-16 13:45:00,0,0
2024-07-16\Beelink1_20240716_140000_59.fit,2024-07-16 14:00:00,0,0
2024-07-16\Beelink1_20240716_141500_59.fit,2024-07-16 14:15:00,0,0
2024-07-16\Beelink1_20240716_143000_59.fit,2024-07-16 14:30:00,0,0
2024-07-16\Beelink1_20240716_144500_59.fit,2024-07-16 14:45:00,0,0
2024-07-16\Beelink1_20240716_150000_59.fit,2024-07-16 15:00:00,0,0
2024-07-16\Beelink1_20240716_151500_59.fit,2024-07-16 15:15:00,0,0
2024-07-16\Beelink1_20240716_153000_59.fit,2024-07-16 15:30:00,0,0
2024-07-16\Beelink1_20240716_154500_59.fit,2024-07-16 15:45:00,0,0
2024-07-16\Beelink1_20240716_160000_59.fit,2024-07-16 16:00:00,0,0
2024-07-16\Beelink1_20240716_161500_59.fit,2024-07-16 16:15:00,0,0
2024-07-16\Beelink1_20240716_163000_59.fit,2024-07-16 16:30:00,0,0
2024-07-16\Beelink1_20240716_164500_59.fit,2024-07-16 16:45:00,0,0
2024-07-16\Beelink1_20240716_170000_59.fit,2024-07-16 17:00:00,0,0
2024-07-16\Beelink1_20240716_171500_59.fit,2024-07-16 17:15:00,0,0
2024-07-16\Beelink1_20240716_173000_59.fit,2024-07-16 17:30:00,0,0
2024-07-16\Beelink1_20240716_174500_59.fit,2024-07-16 17:45:00,0,0
2024-07-16\Beelink1_20240716_180000_59.fit,2024-07-16 18:00:00,0,0
2024-07-16\Beelink1_20240716_181500_59.fit,2024-07-16 18:15:00,0,0
2024-07-16\Beelink1_20240716_183000_59.fit,2024-07-16 18:30:00,0,0
2024-07-16\Beelink1_20240716_184500_59.fit,2024-07-16 18:45:00,0,0
2024-07-16\Beelink1_20240716_190000_59.fit,2024-07-16 19:00:00,0,0
2024-07-16\Beelink1_20240716_191500_59.fit,2024-07-16 19:15:00,0,0
2024-07-16\Beelink1_20240716_193000_59.fit,2024-07-16 19:30:00,0,0
2024-07-16\Beelink1_20240716_194500_59.fit,2024-07-16 19:45:00,0,0
2024-07-16\Beelink1_20240716_200000_59.fit,2024-07-16 20:00:00,0,0
2024-07-16\Beelink1_20240716_201500_59.fit,2024-07-16 20:15:00,0,0
2024-07-16\Beelink1_20240716_203000_59.fit,2024-07-16 20:30:00,0,0
2024-07-16\Beelink1_20240716_204500_59.fit,2024-07-16 20:45:00,0,0
2024-07-30\Beelink1_20240730_063000_59.fit,2024-07-30 06:30:00,0,0
2024-07-30\Beelink1_20240730_064500_59.fit,2024-07-30 06:45:00,0,0
2024-07-30\Beelink1_20240730_070000_59.fit,2024-07-30 07:00:00,0,0
2024-07-30\Beelink1_20240730_071500_59.fit,2024-07-30 07:15:00,0,0
2024-07-30\Beelink1_20240730_073000_59.fit,2024-07-30 07:30:00,0,0
2024-07-30\Beelink1_20240730_074500_59.fit,2024-07-30 07:45:00,0,0
2024-07-30\Beelink1_20240730_080000_59.fit,2024-07-30 08:00:00,0,0
2024-07-30\Beelink1_20240730_081500_59.fit,2024-07-30 08:15:00,0,0
2024-07-30\Beelink1_20240730_083000_59.fit,2024-07-30 08:30:00,0,0
2024-07-30\Beelink1_20240730_084500_59.fit,2024-07-30 08:45:00,0,0
2024-07-30\Beelink1_20240730_090000_59.fit,2024-07-30 09:00:00,0,0
2024-07-30\Beelink1_20240730_091500_59.fit,2024-07-30 09:15:00,0,0
2024-07-30\Beelink1_20240730_093000_59.fit,2024-07-30 09:30:00,0,0
2024-07-30\Beelink1_20240730_094500_59.fit,2024-07-30 09:45:00,0,0
2024-07-30\Beelink1_20240730_100000_59.fit,2024-07-30 10:00:00,0,0
2024-07-30\Beelink1_20240730_101500_59.fit,2024-07-30 10:15:00,0,0
2024-07-30\Beelink1_20240730_102959_59.fit,2024-07-30 10:29:59,0,0
2024-07-30\Beelink1_20240730_104500_59.fit,2024-07-30 10:45:00,0,0
2024-07-30\Beelink1_20240730_105959_59.fit,2024-07-30 10:59:59,0,0
2024-07-30\Beelink1_20240730_111459_59.fit,2024-07-30 11:14:59,0,0
2024-07-30\Beelink1_20240730_112959_59.fit,2024-07-30 11:29:59,0,0
2024-07-30\Beelink1_20240730_114459_59.fit,2024-07-30 11:44:59,0,0
2024-07-30\Beelink1_20240730_115959_59.fit,2024-07-30 11:59:59,0,0
2024-07-30\Beelink1_20240730_121459_59.fit,2024-07-30 12:14:59,0,0
2024-07-30\Beelink1_20240730_123000_59.fit,2024-07-30 12:30:00,0,0
2024-07-30\Beelink1_20240730_124500_59.fit,2024-07-30 12:45:00,0,0
2024-07-30\Beelink1_20240730_130000_59.fit,2024-07-30 13:00:00,0,0
2024-07-30\Beelink1_20240730_131500_59.fit,2024-07-30 13:15:00,0,0
2024-07-30\Beelink1_20240730_133000_59.fit,2024-07-30 13:30:00,0,0
2024-07-30\Beelink1_20240730_134500_59.fit,2024-07-30 13:45:00,0,0
2024-07-30\Beelink1_20240730_140000_59.fit,2024-07-30 14:00:00,0,0
2024-07-30\Beelink1_20240730_141500_59.fit,2024-07-30 14:15:00,0,0
2024-07-30\Beelink1_20240730_143000_59.fit,2024-07-30 14:30:00,0,0
2024-07-30\Beelink1_20240730_144500_59.fit,2024-07-30 14:45:00,0,0
2024-07-30\Beelink1_20240730_150000_59.fit,2024-07-30 15:00:00,0,0
2024-07-30\Beelink1_20240730_151500_59.fit,2024-07-30 15:15:00,0,0
2024-07-30\Beelink1_20240730_153000_59.fit,2024-07-30 15:30:00,0,0
2024-07-30\Beelink1_20240730_154500_59.fit,2024-07-30 15:45:00,0,0
2024-07-30\Beelink1_20240730_160000_59.fit,2024-07-30 16:00:00,0,0
