Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
4572,FITfiles/2024-05-18/UMICH_20240518_184500_59.fit,2024-05-18 18:45:00,0,0,, ,train,190.0,3600.0
4560,FITfiles/2024-05-18/UMICH_20240518_190000_59.fit,2024-05-18 19:00:00,0,0,, ,valid,190.0,3600.0
4563,FITfiles/2024-05-18/UMICH_20240518_191500_59.fit,2024-05-18 19:15:00,0,0,, ,test,190.0,3600.0
4573,FITfiles/2024-05-18/UMICH_20240518_193000_59.fit,2024-05-18 19:30:00,0,0,, ,train,190.0,3600.0
4559,FITfiles/2024-05-18/UMICH_20240518_194500_59.fit,2024-05-18 19:45:00,0,0,, ,test,190.0,3600.0
4577,FITfiles/2024-05-18/UMICH_20240518_200000_59.fit,2024-05-18 20:00:00,0,0,, ,test,190.0,3600.0
4558,FITfiles/2024-05-18/UMICH_20240518_201500_59.fit,2024-05-18 20:15:00,0,0,, ,test,190.0,3592.0
4555,FITfiles/2024-05-18/UMICH_20240518_203000_59.fit,2024-05-18 20:30:00,0,0,, ,train,190.0,3600.0
4556,FITfiles/2024-05-18/UMICH_20240518_204500_59.fit,2024-05-18 20:45:00,0,0,, ,test,190.0,3591.0
2297,FITfiles/2024-05-19/UMICH_20240519_063000_59.fit,2024-05-19 06:30:00,0,0,, ,train,190.0,3600.0
2302,FITfiles/2024-05-19/UMICH_20240519_064500_59.fit,2024-05-19 06:45:00,0,0,, ,train,190.0,3600.0
2293,FITfiles/2024-05-19/UMICH_20240519_070000_59.fit,2024-05-19 07:00:00,0,0,, ,valid,190.0,3600.0
2284,FITfiles/2024-05-19/UMICH_20240519_071500_59.fit,2024-05-19 07:15:00,0,0,, ,train,190.0,3600.0
2294,FITfiles/2024-05-19/UMICH_20240519_073000_59.fit,2024-05-19 07:30:00,0,0,, ,test,190.0,3600.0
2299,FITfiles/2024-05-19/UMICH_20240519_074500_59.fit,2024-05-19 07:45:00,0,0,, ,train,190.0,3600.0
2289,FITfiles/2024-05-19/UMICH_20240519_080000_59.fit,2024-05-19 08:00:00,1,6,, ,train,190.0,3600.0
2292,FITfiles/2024-05-19/UMICH_20240519_081500_59.fit,2024-05-19 08:15:00,0,0,, ,train,190.0,3592.0
2281,FITfiles/2024-05-19/UMICH_20240519_083000_59.fit,2024-05-19 08:30:00,1,6,, ,train,190.0,3600.0
2291,FITfiles/2024-05-19/UMICH_20240519_084500_59.fit,2024-05-19 08:45:00,0,0,, ,test,190.0,3600.0
2286,FITfiles/2024-05-19/UMICH_20240519_090000_59.fit,2024-05-19 09:00:00,0,0,, ,train,190.0,3600.0
2290,FITfiles/2024-05-19/UMICH_20240519_091500_59.fit,2024-05-19 09:15:00,1,3,, ,train,190.0,3600.0
2295,FITfiles/2024-05-19/UMICH_20240519_093000_59.fit,2024-05-19 09:30:00,1,6,, ,train,190.0,3600.0
2279,FITfiles/2024-05-19/UMICH_20240519_094500_59.fit,2024-05-19 09:45:00,0,0,, ,train,190.0,3600.0
2275,FITfiles/2024-05-19/UMICH_20240519_100000_59.fit,2024-05-19 10:00:00,0,0,, ,train,190.0,3600.0
2287,FITfiles/2024-05-19/UMICH_20240519_101500_59.fit,2024-05-19 10:15:00,0,0,, ,train,190.0,3600.0
2282,FITfiles/2024-05-19/UMICH_20240519_103000_59.fit,2024-05-19 10:30:00,0,0,, ,train,190.0,3600.0
2283,FITfiles/2024-05-19/UMICH_20240519_104459_59.fit,2024-05-19 10:44:59,0,0,, ,train,190.0,3600.0
2288,FITfiles/2024-05-19/UMICH_20240519_110000_59.fit,2024-05-19 11:00:00,0,0,, ,train,190.0,3600.0
2280,FITfiles/2024-05-19/UMICH_20240519_111459_59.fit,2024-05-19 11:14:59,1,3,, ,train,190.0,3600.0
2271,FITfiles/2024-05-19/UMICH_20240519_112959_59.fit,2024-05-19 11:29:59,0,0,, ,test,190.0,3600.0
2277,FITfiles/2024-05-19/UMICH_20240519_114459_59.fit,2024-05-19 11:44:59,1,3,, ,valid,190.0,3600.0
2273,FITfiles/2024-05-19/UMICH_20240519_115959_59.fit,2024-05-19 11:59:59,0,0,, ,train,190.0,3600.0
2272,FITfiles/2024-05-19/UMICH_20240519_121459_59.fit,2024-05-19 12:14:59,0,0,, ,train,190.0,3595.0
2270,FITfiles/2024-05-19/UMICH_20240519_123000_59.fit,2024-05-19 12:30:00,0,0,, ,train,190.0,3600.0
2298,FITfiles/2024-05-19/UMICH_20240519_124500_59.fit,2024-05-19 12:45:00,0,0,, ,test,190.0,3600.0
2274,FITfiles/2024-05-19/UMICH_20240519_130000_59.fit,2024-05-19 13:00:00,0,0,, ,train,190.0,3600.0
2276,FITfiles/2024-05-19/UMICH_20240519_131500_59.fit,2024-05-19 13:15:00,1,3,, ,train,190.0,3600.0
2285,FITfiles/2024-05-19/UMICH_20240519_133000_59.fit,2024-05-19 13:30:00,0,0,, ,test,190.0,3600.0
2262,FITfiles/2024-05-19/UMICH_20240519_134500_59.fit,2024-05-19 13:45:00,1,3,, ,test,190.0,3600.0
2278,FITfiles/2024-05-19/UMICH_20240519_140000_59.fit,2024-05-19 14:00:00,0,0,, ,train,190.0,3600.0
2266,FITfiles/2024-05-19/UMICH_20240519_141500_59.fit,2024-05-19 14:15:00,0,0,, ,test,190.0,3592.0
2267,FITfiles/2024-05-19/UMICH_20240519_143000_59.fit,2024-05-19 14:30:00,0,0,, ,valid,190.0,3600.0
2259,FITfiles/2024-05-19/UMICH_20240519_144500_59.fit,2024-05-19 14:45:00,0,0,, ,valid,190.0,3600.0
2263,FITfiles/2024-05-19/UMICH_20240519_150000_59.fit,2024-05-19 15:00:00,0,0,, ,train,190.0,3600.0
2258,FITfiles/2024-05-19/UMICH_20240519_151500_59.fit,2024-05-19 15:15:00,0,0,, ,test,190.0,3600.0
2253,FITfiles/2024-05-19/UMICH_20240519_153000_59.fit,2024-05-19 15:30:00,0,0,, ,train,190.0,3600.0
2265,FITfiles/2024-05-19/UMICH_20240519_154500_59.fit,2024-05-19 15:45:00,0,0,, ,train,190.0,3600.0
2255,FITfiles/2024-05-19/UMICH_20240519_160000_59.fit,2024-05-19 16:00:00,0,0,, ,valid,190.0,3600.0
2261,FITfiles/2024-05-19/UMICH_20240519_161500_59.fit,2024-05-19 16:15:00,0,0,, ,train,190.0,3592.0
2256,FITfiles/2024-05-19/UMICH_20240519_163000_59.fit,2024-05-19 16:30:00,0,0,, ,train,190.0,3600.0
2268,FITfiles/2024-05-19/UMICH_20240519_164500_59.fit,2024-05-19 16:45:00,0,0,, ,valid,190.0,3600.0
2254,FITfiles/2024-05-19/UMICH_20240519_170000_59.fit,2024-05-19 17:00:00,0,0,, ,valid,190.0,3600.0
2242,FITfiles/2024-05-19/UMICH_20240519_171500_59.fit,2024-05-19 17:15:00,0,0,, ,train,190.0,3600.0
2260,FITfiles/2024-05-19/UMICH_20240519_173000_59.fit,2024-05-19 17:30:00,0,0,, ,test,190.0,3600.0
2244,FITfiles/2024-05-19/UMICH_20240519_174500_59.fit,2024-05-19 17:45:00,0,0,, ,train,190.0,3600.0
2269,FITfiles/2024-05-19/UMICH_20240519_180000_59.fit,2024-05-19 18:00:00,0,0,, ,valid,190.0,3600.0
2248,FITfiles/2024-05-19/UMICH_20240519_181500_59.fit,2024-05-19 18:15:00,0,0,, ,train,190.0,3592.0
2250,FITfiles/2024-05-19/UMICH_20240519_183000_59.fit,2024-05-19 18:30:00,0,0,, ,train,190.0,3600.0
2264,FITfiles/2024-05-19/UMICH_20240519_184500_59.fit,2024-05-19 18:45:00,0,0,, ,train,190.0,3600.0
2257,FITfiles/2024-05-19/UMICH_20240519_190000_59.fit,2024-05-19 19:00:00,0,0,, ,train,190.0,3600.0
2245,FITfiles/2024-05-19/UMICH_20240519_191500_59.fit,2024-05-19 19:15:00,0,0,, ,test,190.0,3600.0
2251,FITfiles/2024-05-19/UMICH_20240519_193000_59.fit,2024-05-19 19:30:00,0,0,, ,train,190.0,3600.0
2241,FITfiles/2024-05-19/UMICH_20240519_194500_59.fit,2024-05-19 19:45:00,0,0,, ,train,190.0,3600.0
2243,FITfiles/2024-05-19/UMICH_20240519_200000_59.fit,2024-05-19 20:00:00,0,0,, ,train,190.0,3600.0
2240,FITfiles/2024-05-19/UMICH_20240519_201500_59.fit,2024-05-19 20:15:00,0,0,, ,valid,190.0,3592.0
2238,FITfiles/2024-05-19/UMICH_20240519_203000_59.fit,2024-05-19 20:30:00,0,0,, ,test,190.0,3600.0
2247,FITfiles/2024-05-19/UMICH_20240519_204500_59.fit,2024-05-19 20:45:00,0,0,, ,train,190.0,3590.0
5140,FITfiles/2024-05-20/UMICH_20240520_063000_59.fit,2024-05-20 06:30:00,0,0,, ,test,190.0,3600.0
5144,FITfiles/2024-05-20/UMICH_20240520_064500_59.fit,2024-05-20 06:45:00,0,0,, ,valid,190.0,3600.0
5148,FITfiles/2024-05-20/UMICH_20240520_070000_59.fit,2024-05-20 07:00:00,0,0,, ,train,190.0,3600.0
5133,FITfiles/2024-05-20/UMICH_20240520_071500_59.fit,2024-05-20 07:15:00,0,0,, ,train,190.0,3600.0
5131,FITfiles/2024-05-20/UMICH_20240520_073000_59.fit,2024-05-20 07:30:00,0,0,, ,valid,190.0,3600.0
5129,FITfiles/2024-05-20/UMICH_20240520_074500_59.fit,2024-05-20 07:45:00,0,0,, ,train,190.0,3600.0
5138,FITfiles/2024-05-20/UMICH_20240520_080000_59.fit,2024-05-20 08:00:00,0,0,, ,train,190.0,3600.0
5127,FITfiles/2024-05-20/UMICH_20240520_081500_59.fit,2024-05-20 08:15:00,0,0,, ,test,190.0,3593.0
5128,FITfiles/2024-05-20/UMICH_20240520_083000_59.fit,2024-05-20 08:30:00,0,0,, ,valid,190.0,3600.0
5134,FITfiles/2024-05-20/UMICH_20240520_084500_59.fit,2024-05-20 08:45:00,0,0,, ,test,190.0,3600.0
5135,FITfiles/2024-05-20/UMICH_20240520_090000_59.fit,2024-05-20 09:00:00,0,0,, ,train,190.0,3600.0
5156,FITfiles/2024-05-20/UMICH_20240520_091500_59.fit,2024-05-20 09:15:00,0,0,, ,train,190.0,3600.0
5124,FITfiles/2024-05-20/UMICH_20240520_093000_59.fit,2024-05-20 09:30:00,0,0,, ,test,190.0,3600.0
5154,FITfiles/2024-05-20/UMICH_20240520_094500_59.fit,2024-05-20 09:45:00,0,0,, ,test,190.0,3600.0
5130,FITfiles/2024-05-20/UMICH_20240520_100000_59.fit,2024-05-20 10:00:00,1,3,, ,train,190.0,3600.0
5118,FITfiles/2024-05-20/UMICH_20240520_101500_59.fit,2024-05-20 10:15:00,0,0,, ,valid,190.0,3600.0
5122,FITfiles/2024-05-20/UMICH_20240520_103000_59.fit,2024-05-20 10:30:00,0,0,, ,train,190.0,3600.0
5126,FITfiles/2024-05-20/UMICH_20240520_104500_59.fit,2024-05-20 10:45:00,0,0,, ,train,190.0,3600.0
5125,FITfiles/2024-05-20/UMICH_20240520_110000_59.fit,2024-05-20 11:00:00,0,0,, ,train,190.0,3600.0
5117,FITfiles/2024-05-20/UMICH_20240520_111459_59.fit,2024-05-20 11:14:59,0,0,, ,train,190.0,3600.0
5119,FITfiles/2024-05-20/UMICH_20240520_112959_59.fit,2024-05-20 11:29:59,0,0,, ,train,190.0,3600.0
5114,FITfiles/2024-05-20/UMICH_20240520_114459_59.fit,2024-05-20 11:44:59,0,0,, ,train,190.0,3600.0
5120,FITfiles/2024-05-20/UMICH_20240520_115959_59.fit,2024-05-20 11:59:59,0,0,, ,train,190.0,3600.0
5115,FITfiles/2024-05-20/UMICH_20240520_121459_59.fit,2024-05-20 12:14:59,0,0,, ,valid,190.0,3595.0
5112,FITfiles/2024-05-20/UMICH_20240520_123000_59.fit,2024-05-20 12:30:00,0,0,, ,train,190.0,3600.0
5123,FITfiles/2024-05-20/UMICH_20240520_124500_59.fit,2024-05-20 12:45:00,0,0,, ,train,190.0,3600.0
5108,FITfiles/2024-05-20/UMICH_20240520_130000_59.fit,2024-05-20 13:00:00,0,0,, ,train,190.0,3600.0
5132,FITfiles/2024-05-20/UMICH_20240520_131500_59.fit,2024-05-20 13:15:00,0,0,, ,valid,190.0,3600.0
5121,FITfiles/2024-05-20/UMICH_20240520_133000_59.fit,2024-05-20 13:30:00,0,0,, ,test,190.0,3600.0
5110,FITfiles/2024-05-20/UMICH_20240520_134500_59.fit,2024-05-20 13:45:00,0,0,, ,train,190.0,3600.0
5111,FITfiles/2024-05-20/UMICH_20240520_140000_59.fit,2024-05-20 14:00:00,0,0,, ,valid,190.0,3600.0
5107,FITfiles/2024-05-20/UMICH_20240520_141500_59.fit,2024-05-20 14:15:00,0,0,, ,test,190.0,3592.0
5106,FITfiles/2024-05-20/UMICH_20240520_143000_59.fit,2024-05-20 14:30:00,0,0,, ,train,190.0,3600.0
5099,FITfiles/2024-05-20/UMICH_20240520_144500_59.fit,2024-05-20 14:45:00,0,0,, ,valid,190.0,3600.0
5095,FITfiles/2024-05-20/UMICH_20240520_150000_59.fit,2024-05-20 15:00:00,0,0,, ,train,190.0,3600.0
5109,FITfiles/2024-05-20/UMICH_20240520_151500_59.fit,2024-05-20 15:15:00,0,0,, ,train,190.0,3600.0
5090,FITfiles/2024-05-20/UMICH_20240520_153000_59.fit,2024-05-20 15:30:00,0,0,, ,valid,190.0,3600.0
5102,FITfiles/2024-05-20/UMICH_20240520_154500_59.fit,2024-05-20 15:45:00,0,0,, ,train,190.0,3600.0
5086,FITfiles/2024-05-20/UMICH_20240520_160000_59.fit,2024-05-20 16:00:00,0,0,, ,valid,190.0,3600.0
5093,FITfiles/2024-05-20/UMICH_20240520_161500_59.fit,2024-05-20 16:15:00,0,0,, ,train,190.0,3592.0
5082,FITfiles/2024-05-20/UMICH_20240520_163000_59.fit,2024-05-20 16:30:00,0,0,, ,test,190.0,3600.0
5097,FITfiles/2024-05-20/UMICH_20240520_164500_59.fit,2024-05-20 16:45:00,0,0,, ,test,190.0,3600.0
5101,FITfiles/2024-05-20/UMICH_20240520_170000_59.fit,2024-05-20 17:00:00,0,0,, ,valid,190.0,3600.0
5104,FITfiles/2024-05-20/UMICH_20240520_171500_59.fit,2024-05-20 17:15:00,0,0,, ,train,190.0,3600.0
5089,FITfiles/2024-05-20/UMICH_20240520_173000_59.fit,2024-05-20 17:30:00,0,0,, ,test,190.0,3600.0
5094,FITfiles/2024-05-20/UMICH_20240520_174500_59.fit,2024-05-20 17:45:00,0,0,, ,test,190.0,3600.0
5100,FITfiles/2024-05-20/UMICH_20240520_180000_59.fit,2024-05-20 18:00:00,0,0,, ,train,190.0,3600.0
5088,FITfiles/2024-05-20/UMICH_20240520_181500_59.fit,2024-05-20 18:15:00,0,0,, ,train,190.0,3592.0
5103,FITfiles/2024-05-20/UMICH_20240520_183000_59.fit,2024-05-20 18:30:00,0,0,, ,valid,190.0,3600.0
5081,FITfiles/2024-05-20/UMICH_20240520_184500_59.fit,2024-05-20 18:45:00,0,0,, ,train,190.0,3600.0
5091,FITfiles/2024-05-20/UMICH_20240520_190000_59.fit,2024-05-20 19:00:00,0,0,, ,train,190.0,3600.0
5105,FITfiles/2024-05-20/UMICH_20240520_191500_59.fit,2024-05-20 19:15:00,0,0,, ,train,190.0,3600.0
5116,FITfiles/2024-05-20/UMICH_20240520_193000_59.fit,2024-05-20 19:30:00,0,0,, ,test,190.0,3600.0
5096,FITfiles/2024-05-20/UMICH_20240520_194500_59.fit,2024-05-20 19:45:00,0,0,, ,train,190.0,3600.0
5077,FITfiles/2024-05-20/UMICH_20240520_200000_59.fit,2024-05-20 20:00:00,0,0,, ,train,190.0,3600.0
5084,FITfiles/2024-05-20/UMICH_20240520_201500_59.fit,2024-05-20 20:15:00,0,0,, ,train,190.0,3592.0
5087,FITfiles/2024-05-20/UMICH_20240520_203000_59.fit,2024-05-20 20:30:00,0,0,, ,test,190.0,3600.0
5098,FITfiles/2024-05-20/UMICH_20240520_204500_59.fit,2024-05-20 20:45:00,0,0,, ,train,190.0,3591.0
3331,FITfiles/2024-05-21/UMICH_20240521_063000_59.fit,2024-05-21 06:30:00,0,0,, ,valid,190.0,3600.0
3342,FITfiles/2024-05-21/UMICH_20240521_064500_59.fit,2024-05-21 06:45:00,0,0,, ,valid,190.0,3600.0
3335,FITfiles/2024-05-21/UMICH_20240521_070000_59.fit,2024-05-21 07:00:00,0,0,, ,train,190.0,3600.0
3336,FITfiles/2024-05-21/UMICH_20240521_071500_59.fit,2024-05-21 07:15:00,0,0,, ,train,190.0,3600.0
3344,FITfiles/2024-05-21/UMICH_20240521_073000_59.fit,2024-05-21 07:30:00,0,0,, ,train,190.0,3600.0
3332,FITfiles/2024-05-21/UMICH_20240521_074500_59.fit,2024-05-21 07:45:00,0,0,, ,train,190.0,3600.0
3338,FITfiles/2024-05-21/UMICH_20240521_080000_59.fit,2024-05-21 08:00:00,0,0,, ,train,190.0,3600.0
3339,FITfiles/2024-05-21/UMICH_20240521_081500_59.fit,2024-05-21 08:15:00,0,0,, ,train,190.0,3592.0
3329,FITfiles/2024-05-21/UMICH_20240521_083000_59.fit,2024-05-21 08:30:00,0,0,, ,test,190.0,3600.0
3322,FITfiles/2024-05-21/UMICH_20240521_084500_59.fit,2024-05-21 08:45:00,0,0,, ,train,190.0,3600.0
3327,FITfiles/2024-05-21/UMICH_20240521_090000_59.fit,2024-05-21 09:00:00,0,0,, ,test,190.0,3600.0
3328,FITfiles/2024-05-21/UMICH_20240521_091500_59.fit,2024-05-21 09:15:00,0,0,, ,train,190.0,3600.0
3340,FITfiles/2024-05-21/UMICH_20240521_093000_59.fit,2024-05-21 09:30:00,0,0,, ,train,190.0,3600.0
3318,FITfiles/2024-05-21/UMICH_20240521_094500_59.fit,2024-05-21 09:45:00,0,0,, ,train,190.0,3600.0
3333,FITfiles/2024-05-21/UMICH_20240521_100000_59.fit,2024-05-21 10:00:00,0,0,, ,valid,190.0,3600.0
3337,FITfiles/2024-05-21/UMICH_20240521_101500_59.fit,2024-05-21 10:15:00,0,0,, ,train,190.0,3600.0
3320,FITfiles/2024-05-21/UMICH_20240521_103000_59.fit,2024-05-21 10:30:00,0,0,, ,valid,190.0,3600.0
3321,FITfiles/2024-05-21/UMICH_20240521_104500_59.fit,2024-05-21 10:45:00,0,0,, ,train,190.0,3600.0
3325,FITfiles/2024-05-21/UMICH_20240521_105959_59.fit,2024-05-21 10:59:59,0,0,, ,train,190.0,3600.0
3314,FITfiles/2024-05-21/UMICH_20240521_111459_59.fit,2024-05-21 11:14:59,0,0,, ,train,190.0,3600.0
3323,FITfiles/2024-05-21/UMICH_20240521_112959_59.fit,2024-05-21 11:29:59,0,0,, ,train,190.0,3600.0
3317,FITfiles/2024-05-21/UMICH_20240521_114459_59.fit,2024-05-21 11:44:59,0,0,, ,valid,190.0,3600.0
3326,FITfiles/2024-05-21/UMICH_20240521_115959_59.fit,2024-05-21 11:59:59,0,0,, ,train,190.0,3600.0
3311,FITfiles/2024-05-21/UMICH_20240521_121459_59.fit,2024-05-21 12:14:59,0,0,, ,test,190.0,3595.0
3305,FITfiles/2024-05-21/UMICH_20240521_123000_59.fit,2024-05-21 12:30:00,0,0,, ,train,190.0,3600.0
3308,FITfiles/2024-05-21/UMICH_20240521_124500_59.fit,2024-05-21 12:45:00,0,0,, ,train,190.0,3600.0
3324,FITfiles/2024-05-21/UMICH_20240521_130000_59.fit,2024-05-21 13:00:00,0,0,, ,train,190.0,3600.0
3306,FITfiles/2024-05-21/UMICH_20240521_131500_59.fit,2024-05-21 13:15:00,0,0,, ,train,190.0,3600.0
3313,FITfiles/2024-05-21/UMICH_20240521_133000_59.fit,2024-05-21 13:30:00,0,0,, ,train,190.0,3600.0
3312,FITfiles/2024-05-21/UMICH_20240521_134500_59.fit,2024-05-21 13:45:00,0,0,, ,train,190.0,3600.0
3310,FITfiles/2024-05-21/UMICH_20240521_140000_59.fit,2024-05-21 14:00:00,0,0,, ,test,190.0,3600.0
3309,FITfiles/2024-05-21/UMICH_20240521_141500_59.fit,2024-05-21 14:15:00,0,0,, ,train,190.0,3592.0
3316,FITfiles/2024-05-21/UMICH_20240521_143000_59.fit,2024-05-21 14:30:00,0,0,, ,test,190.0,3600.0
3315,FITfiles/2024-05-21/UMICH_20240521_144500_59.fit,2024-05-21 14:45:00,0,0,, ,train,190.0,3600.0
3319,FITfiles/2024-05-21/UMICH_20240521_150000_59.fit,2024-05-21 15:00:00,0,0,, ,valid,190.0,3600.0
3307,FITfiles/2024-05-21/UMICH_20240521_151500_59.fit,2024-05-21 15:15:00,0,0,, ,train,190.0,3600.0
3299,FITfiles/2024-05-21/UMICH_20240521_153000_59.fit,2024-05-21 15:30:00,0,0,, ,test,190.0,3600.0
3330,FITfiles/2024-05-21/UMICH_20240521_154500_59.fit,2024-05-21 15:45:00,0,0,, ,test,190.0,3600.0
3302,FITfiles/2024-05-21/UMICH_20240521_160000_59.fit,2024-05-21 16:00:00,0,0,, ,valid,190.0,3600.0
3297,FITfiles/2024-05-21/UMICH_20240521_161500_59.fit,2024-05-21 16:15:00,0,0,, ,train,190.0,3592.0
3296,FITfiles/2024-05-21/UMICH_20240521_163000_59.fit,2024-05-21 16:30:00,0,0,, ,train,190.0,3600.0
3292,FITfiles/2024-05-21/UMICH_20240521_164500_59.fit,2024-05-21 16:45:00,0,0,, ,valid,190.0,3600.0
3303,FITfiles/2024-05-21/UMICH_20240521_170000_59.fit,2024-05-21 17:00:00,1,6,, ,train,190.0,3600.0
3300,FITfiles/2024-05-21/UMICH_20240521_171500_59.fit,2024-05-21 17:15:00,0,0,, ,train,190.0,3600.0
3298,FITfiles/2024-05-21/UMICH_20240521_173000_59.fit,2024-05-21 17:30:00,0,0,, ,train,190.0,3600.0
3287,FITfiles/2024-05-21/UMICH_20240521_174500_59.fit,2024-05-21 17:45:00,0,0,, ,test,190.0,3600.0
3304,FITfiles/2024-05-21/UMICH_20240521_180000_59.fit,2024-05-21 18:00:00,0,0,, ,train,190.0,3600.0
3293,FITfiles/2024-05-21/UMICH_20240521_181500_59.fit,2024-05-21 18:15:00,0,0,, ,train,190.0,3592.0
3288,FITfiles/2024-05-21/UMICH_20240521_183000_59.fit,2024-05-21 18:30:00,0,0,, ,valid,190.0,3600.0
3289,FITfiles/2024-05-21/UMICH_20240521_184500_59.fit,2024-05-21 18:45:00,0,0,, ,train,190.0,3600.0
3294,FITfiles/2024-05-21/UMICH_20240521_190000_59.fit,2024-05-21 19:00:00,0,0,, ,test,190.0,3600.0
3290,FITfiles/2024-05-21/UMICH_20240521_191500_59.fit,2024-05-21 19:15:00,0,0,, ,train,190.0,3600.0
3276,FITfiles/2024-05-21/UMICH_20240521_193000_59.fit,2024-05-21 19:30:00,0,0,, ,train,190.0,3600.0
3291,FITfiles/2024-05-21/UMICH_20240521_194500_59.fit,2024-05-21 19:45:00,0,0,, ,test,190.0,3600.0
3295,FITfiles/2024-05-21/UMICH_20240521_200000_59.fit,2024-05-21 20:00:00,0,0,, ,test,190.0,3600.0
3282,FITfiles/2024-05-21/UMICH_20240521_201500_59.fit,2024-05-21 20:15:00,0,0,, ,train,190.0,3592.0
3283,FITfiles/2024-05-21/UMICH_20240521_203000_59.fit,2024-05-21 20:30:00,0,0,, ,train,190.0,3600.0
3279,FITfiles/2024-05-21/UMICH_20240521_204500_59.fit,2024-05-21 20:45:00,0,0,, ,train,190.0,3590.0
4697,FITfiles/2024-05-22/UMICH_20240522_063000_59.fit,2024-05-22 06:30:00,0,0,, ,train,190.0,3600.0
4690,FITfiles/2024-05-22/UMICH_20240522_064500_59.fit,2024-05-22 06:45:00,0,0,, ,train,190.0,3600.0
4680,FITfiles/2024-05-22/UMICH_20240522_070000_59.fit,2024-05-22 07:00:00,0,0,, ,train,190.0,3600.0
4678,FITfiles/2024-05-22/UMICH_20240522_071500_59.fit,2024-05-22 07:15:00,0,0,, ,train,190.0,3600.0
4686,FITfiles/2024-05-22/UMICH_20240522_073000_59.fit,2024-05-22 07:30:00,0,0,, ,train,190.0,3600.0
4685,FITfiles/2024-05-22/UMICH_20240522_074500_59.fit,2024-05-22 07:45:00,0,0,, ,train,190.0,3600.0
4694,FITfiles/2024-05-22/UMICH_20240522_080000_59.fit,2024-05-22 08:00:00,0,0,, ,train,190.0,3600.0
4677,FITfiles/2024-05-22/UMICH_20240522_081500_59.fit,2024-05-22 08:15:00,0,0,, ,train,190.0,3592.0
4672,FITfiles/2024-05-22/UMICH_20240522_083000_59.fit,2024-05-22 08:30:00,0,0,, ,train,190.0,3600.0
4687,FITfiles/2024-05-22/UMICH_20240522_084500_59.fit,2024-05-22 08:45:00,1,6,, ,train,190.0,3600.0
4674,FITfiles/2024-05-22/UMICH_20240522_090000_59.fit,2024-05-22 09:00:00,0,0,, ,train,190.0,3600.0
4688,FITfiles/2024-05-22/UMICH_20240522_091500_59.fit,2024-05-22 09:15:00,0,0,, ,train,190.0,3600.0
4684,FITfiles/2024-05-22/UMICH_20240522_093000_59.fit,2024-05-22 09:30:00,0,0,, ,test,190.0,3600.0
4683,FITfiles/2024-05-22/UMICH_20240522_094500_59.fit,2024-05-22 09:45:00,0,0,, ,train,190.0,3600.0
4698,FITfiles/2024-05-22/UMICH_20240522_100000_59.fit,2024-05-22 10:00:00,0,0,, ,test,190.0,3600.0
4673,FITfiles/2024-05-22/UMICH_20240522_101500_59.fit,2024-05-22 10:15:00,0,0,, ,train,190.0,3600.0
4671,FITfiles/2024-05-22/UMICH_20240522_102959_59.fit,2024-05-22 10:29:59,0,0,, ,train,190.0,3600.0
4682,FITfiles/2024-05-22/UMICH_20240522_104500_59.fit,2024-05-22 10:45:00,0,0,, ,train,190.0,3600.0
4675,FITfiles/2024-05-22/UMICH_20240522_105959_59.fit,2024-05-22 10:59:59,0,0,, ,train,190.0,3600.0
4668,FITfiles/2024-05-22/UMICH_20240522_111459_59.fit,2024-05-22 11:14:59,0,0,, ,test,190.0,3600.0
4676,FITfiles/2024-05-22/UMICH_20240522_112959_59.fit,2024-05-22 11:29:59,0,0,, ,train,190.0,3600.0
4670,FITfiles/2024-05-22/UMICH_20240522_114459_59.fit,2024-05-22 11:44:59,0,0,, ,train,190.0,3600.0
4331,FITfiles/2024-05-22/UMICH_20240522_115959_59.fit,2024-05-22 11:59:59,0,0,, ,train,190.0,3600.0
4679,FITfiles/2024-05-22/UMICH_20240522_121459_59.fit,2024-05-22 12:14:59,0,0,, ,train,190.0,3595.0
4689,FITfiles/2024-05-22/UMICH_20240522_123000_59.fit,2024-05-22 12:30:00,0,0,, ,train,190.0,3600.0
4660,FITfiles/2024-05-22/UMICH_20240522_124500_59.fit,2024-05-22 12:45:00,0,0,, ,train,190.0,3600.0
4669,FITfiles/2024-05-22/UMICH_20240522_130000_59.fit,2024-05-22 13:00:00,0,0,, ,train,190.0,3600.0
4665,FITfiles/2024-05-22/UMICH_20240522_131500_59.fit,2024-05-22 13:15:00,0,0,, ,train,190.0,3600.0
4681,FITfiles/2024-05-22/UMICH_20240522_133000_59.fit,2024-05-22 13:30:00,0,0,, ,train,190.0,3600.0
4661,FITfiles/2024-05-22/UMICH_20240522_134500_59.fit,2024-05-22 13:45:00,0,0,, ,train,190.0,3600.0
4330,FITfiles/2024-05-22/UMICH_20240522_140000_59.fit,2024-05-22 14:00:00,0,0,, ,test,190.0,3600.0
4658,FITfiles/2024-05-22/UMICH_20240522_141500_59.fit,2024-05-22 14:15:00,0,0,, ,train,190.0,3592.0
4666,FITfiles/2024-05-22/UMICH_20240522_143000_59.fit,2024-05-22 14:30:00,0,0,, ,test,190.0,3600.0
4662,FITfiles/2024-05-22/UMICH_20240522_144500_59.fit,2024-05-22 14:45:00,0,0,, ,test,190.0,3600.0
