,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,link,split,spectrogram_f,spectrogram_t
3014,3014,2068,FITfiles/2024-06-08/UMICH_20240608_104459_59.fit,2024-06-08 10:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-COHOE_20240608_144500_62.fit.gz,test,190.0,3600.0
3015,3015,2063,FITfiles/2024-06-08/UMICH_20240608_105959_59.fit,2024-06-08 11:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-COHOE_20240608_150000_62.fit.gz,train,190.0,3600.0
3016,3016,2083,FITfiles/2024-06-08/UMICH_20240608_111459_59.fit,2024-06-08 11:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_151500_01.fit.gz,train,190.0,3600.0
3017,3017,2069,FITfiles/2024-06-08/UMICH_20240608_112959_59.fit,2024-06-08 11:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_153000_01.fit.gz,train,190.0,3600.0
3018,3018,2070,FITfiles/2024-06-08/UMICH_20240608_114459_59.fit,2024-06-08 11:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_154500_01.fit.gz,train,190.0,3600.0
3019,3019,2067,FITfiles/2024-06-08/UMICH_20240608_115959_59.fit,2024-06-08 12:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_160000_01.fit.gz,test,190.0,3600.0
3020,3020,2078,FITfiles/2024-06-08/UMICH_20240608_121459_59.fit,2024-06-08 12:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_161500_01.fit.gz,valid,190.0,3595.0
3021,3021,2065,FITfiles/2024-06-08/UMICH_20240608_123000_59.fit,2024-06-08 12:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_163000_01.fit.gz,test,190.0,3600.0
3022,3022,2062,FITfiles/2024-06-08/UMICH_20240608_124500_59.fit,2024-06-08 12:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_164500_01.fit.gz,train,190.0,3600.0
3023,3023,2064,FITfiles/2024-06-08/UMICH_20240608_130000_59.fit,2024-06-08 13:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_170000_01.fit.gz,train,190.0,3600.0
3024,3024,2073,FITfiles/2024-06-08/UMICH_20240608_131500_59.fit,2024-06-08 13:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_171500_01.fit.gz,test,190.0,3600.0
3025,3025,2061,FITfiles/2024-06-08/UMICH_20240608_133000_59.fit,2024-06-08 13:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_173000_01.fit.gz,train,190.0,3600.0
3026,3026,2057,FITfiles/2024-06-08/UMICH_20240608_134500_59.fit,2024-06-08 13:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_174500_01.fit.gz,test,190.0,3600.0
3027,3027,2076,FITfiles/2024-06-08/UMICH_20240608_140000_59.fit,2024-06-08 14:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_180000_01.fit.gz,train,190.0,3600.0
3028,3028,2054,FITfiles/2024-06-08/UMICH_20240608_141500_59.fit,2024-06-08 14:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_181500_01.fit.gz,test,190.0,3592.0
3029,3029,2060,FITfiles/2024-06-08/UMICH_20240608_143000_59.fit,2024-06-08 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_183000_01.fit.gz,test,190.0,3600.0
3030,3030,2058,FITfiles/2024-06-08/UMICH_20240608_144500_59.fit,2024-06-08 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_184500_01.fit.gz,test,190.0,3600.0
3031,3031,2046,FITfiles/2024-06-08/UMICH_20240608_150000_59.fit,2024-06-08 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_190000_01.fit.gz,train,190.0,3600.0
3032,3032,2048,FITfiles/2024-06-08/UMICH_20240608_151500_59.fit,2024-06-08 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_191500_01.fit.gz,train,190.0,3600.0
3033,3033,2047,FITfiles/2024-06-08/UMICH_20240608_153000_59.fit,2024-06-08 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_193000_01.fit.gz,train,190.0,3600.0
3034,3034,2051,FITfiles/2024-06-08/UMICH_20240608_154500_59.fit,2024-06-08 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_194500_01.fit.gz,train,190.0,3600.0
3035,3035,2052,FITfiles/2024-06-08/UMICH_20240608_160000_59.fit,2024-06-08 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_200000_01.fit.gz,train,190.0,3600.0
3036,3036,2088,FITfiles/2024-06-08/UMICH_20240608_161500_59.fit,2024-06-08 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_201500_01.fit.gz,train,190.0,3593.0
3037,3037,2056,FITfiles/2024-06-08/UMICH_20240608_163000_59.fit,2024-06-08 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_203000_01.fit.gz,train,190.0,3600.0
3038,3038,2043,FITfiles/2024-06-08/UMICH_20240608_164500_59.fit,2024-06-08 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_204500_01.fit.gz,valid,190.0,3600.0
3039,3039,2059,FITfiles/2024-06-08/UMICH_20240608_170000_59.fit,2024-06-08 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_210000_01.fit.gz,train,190.0,3600.0
3040,3040,2053,FITfiles/2024-06-08/UMICH_20240608_171500_59.fit,2024-06-08 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_211500_01.fit.gz,train,190.0,3600.0
3041,3041,2045,FITfiles/2024-06-08/UMICH_20240608_173000_59.fit,2024-06-08 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_213000_01.fit.gz,train,190.0,3600.0
3042,3042,2037,FITfiles/2024-06-08/UMICH_20240608_174500_59.fit,2024-06-08 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_214500_01.fit.gz,train,190.0,3600.0
3043,3043,2042,FITfiles/2024-06-08/UMICH_20240608_180000_59.fit,2024-06-08 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_220000_01.fit.gz,test,190.0,3600.0
3044,3044,2049,FITfiles/2024-06-08/UMICH_20240608_181500_59.fit,2024-06-08 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_221500_01.fit.gz,valid,190.0,3593.0
3045,3045,2044,FITfiles/2024-06-08/UMICH_20240608_183000_59.fit,2024-06-08 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_223000_01.fit.gz,train,190.0,3600.0
3046,3046,2035,FITfiles/2024-06-08/UMICH_20240608_184500_59.fit,2024-06-08 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_224500_01.fit.gz,test,190.0,3600.0
3047,3047,2041,FITfiles/2024-06-08/UMICH_20240608_190000_59.fit,2024-06-08 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_230000_01.fit.gz,train,190.0,3600.0
3048,3048,2034,FITfiles/2024-06-08/UMICH_20240608_191500_59.fit,2024-06-08 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_231500_01.fit.gz,train,190.0,3600.0
3049,3049,2050,FITfiles/2024-06-08/UMICH_20240608_193000_59.fit,2024-06-08 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_233000_01.fit.gz,test,190.0,3600.0
3050,3050,2055,FITfiles/2024-06-08/UMICH_20240608_194500_59.fit,2024-06-08 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/ALASKA-ANCHORAGE_20240608_234500_01.fit.gz,train,190.0,3600.0
3051,3051,2032,FITfiles/2024-06-08/UMICH_20240608_200000_59.fit,2024-06-08 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_000000_01.fit.gz,train,190.0,3600.0
3052,3052,2031,FITfiles/2024-06-08/UMICH_20240608_201500_59.fit,2024-06-08 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_001500_01.fit.gz,train,190.0,3593.0
3053,3053,2024,FITfiles/2024-06-08/UMICH_20240608_203000_59.fit,2024-06-08 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_003000_01.fit.gz,train,190.0,3600.0
3054,3054,2033,FITfiles/2024-06-08/UMICH_20240608_204500_59.fit,2024-06-08 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_004500_01.fit.gz,train,190.0,3591.0
3055,3055,8862,FITfiles/2024-06-09/UMICH_20240609_063000_59.fit,2024-06-09 06:30:00,0,0, ,train,190.0,3600.0
3056,3056,8861,FITfiles/2024-06-09/UMICH_20240609_064500_59.fit,2024-06-09 06:45:00,0,0, ,train,190.0,3600.0
3057,3057,8863,FITfiles/2024-06-09/UMICH_20240609_070000_59.fit,2024-06-09 07:00:00,0,0, ,train,190.0,3600.0
3058,3058,8859,FITfiles/2024-06-09/UMICH_20240609_071500_59.fit,2024-06-09 07:15:00,0,0, ,train,190.0,3600.0
3059,3059,8853,FITfiles/2024-06-09/UMICH_20240609_073000_59.fit,2024-06-09 07:30:00,0,0, ,train,190.0,3600.0
3060,3060,8860,FITfiles/2024-06-09/UMICH_20240609_074500_59.fit,2024-06-09 07:45:00,0,0, ,train,190.0,3600.0
3061,3061,8855,FITfiles/2024-06-09/UMICH_20240609_080000_59.fit,2024-06-09 08:00:00,0,0, ,valid,190.0,3600.0
3062,3062,8854,FITfiles/2024-06-09/UMICH_20240609_081500_59.fit,2024-06-09 08:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-HAARP_20240609_121500_62.fit.gz,valid,190.0,3592.0
3063,3063,8856,FITfiles/2024-06-09/UMICH_20240609_083000_59.fit,2024-06-09 08:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-HAARP_20240609_123000_62.fit.gz,train,190.0,3600.0
3064,3064,8857,FITfiles/2024-06-09/UMICH_20240609_084500_59.fit,2024-06-09 08:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-HAARP_20240609_124500_62.fit.gz,valid,190.0,3600.0
3065,3065,8858,FITfiles/2024-06-09/UMICH_20240609_090000_59.fit,2024-06-09 09:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_130000_62.fit.gz,train,190.0,3600.0
3066,3066,8852,FITfiles/2024-06-09/UMICH_20240609_091500_59.fit,2024-06-09 09:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_131500_62.fit.gz,train,190.0,3600.0
3067,3067,8851,FITfiles/2024-06-09/UMICH_20240609_093000_59.fit,2024-06-09 09:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_133000_62.fit.gz,test,190.0,3600.0
3068,3068,8850,FITfiles/2024-06-09/UMICH_20240609_094500_59.fit,2024-06-09 09:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_134500_62.fit.gz,train,190.0,3600.0
3069,3069,8848,FITfiles/2024-06-09/UMICH_20240609_100000_59.fit,2024-06-09 10:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_140000_62.fit.gz,test,190.0,3600.0
3070,3070,8849,FITfiles/2024-06-09/UMICH_20240609_101500_59.fit,2024-06-09 10:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_141500_62.fit.gz,train,190.0,3600.0
3071,3071,8841,FITfiles/2024-06-09/UMICH_20240609_102959_59.fit,2024-06-09 10:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_143000_62.fit.gz,test,190.0,3600.0
3072,3072,8845,FITfiles/2024-06-09/UMICH_20240609_104459_59.fit,2024-06-09 10:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_144500_62.fit.gz,train,190.0,3600.0
3073,3073,8844,FITfiles/2024-06-09/UMICH_20240609_105959_59.fit,2024-06-09 11:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-COHOE_20240609_150000_62.fit.gz,test,190.0,3600.0
3074,3074,8843,FITfiles/2024-06-09/UMICH_20240609_111459_59.fit,2024-06-09 11:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_151500_01.fit.gz,train,190.0,3600.0
3075,3075,8847,FITfiles/2024-06-09/UMICH_20240609_112959_59.fit,2024-06-09 11:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_153000_01.fit.gz,valid,190.0,3600.0
3076,3076,8842,FITfiles/2024-06-09/UMICH_20240609_114459_59.fit,2024-06-09 11:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_154500_01.fit.gz,train,190.0,3600.0
3077,3077,8840,FITfiles/2024-06-09/UMICH_20240609_115959_59.fit,2024-06-09 12:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_160000_01.fit.gz,train,190.0,3600.0
3078,3078,8839,FITfiles/2024-06-09/UMICH_20240609_121459_59.fit,2024-06-09 12:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_161500_01.fit.gz,valid,190.0,3595.0
3079,3079,8838,FITfiles/2024-06-09/UMICH_20240609_123000_59.fit,2024-06-09 12:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_163000_01.fit.gz,train,190.0,3600.0
3080,3080,8836,FITfiles/2024-06-09/UMICH_20240609_124500_59.fit,2024-06-09 12:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_164500_01.fit.gz,train,190.0,3600.0
3081,3081,8837,FITfiles/2024-06-09/UMICH_20240609_130000_59.fit,2024-06-09 13:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_170000_01.fit.gz,train,190.0,3600.0
3082,3082,8846,FITfiles/2024-06-09/UMICH_20240609_131500_59.fit,2024-06-09 13:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_171500_01.fit.gz,train,190.0,3600.0
3083,3083,2122,FITfiles/2024-06-09/UMICH_20240609_133000_59.fit,2024-06-09 13:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_173000_01.fit.gz,train,190.0,3600.0
3084,3084,2117,FITfiles/2024-06-09/UMICH_20240609_134500_59.fit,2024-06-09 13:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_174500_01.fit.gz,train,190.0,3600.0
3085,3085,2113,FITfiles/2024-06-09/UMICH_20240609_140000_59.fit,2024-06-09 14:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_180000_01.fit.gz,train,190.0,3600.0
3086,3086,2118,FITfiles/2024-06-09/UMICH_20240609_141500_59.fit,2024-06-09 14:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_181500_01.fit.gz,train,190.0,3592.0
3087,3087,2112,FITfiles/2024-06-09/UMICH_20240609_143000_59.fit,2024-06-09 14:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_183000_01.fit.gz,train,190.0,3600.0
3088,3088,2108,FITfiles/2024-06-09/UMICH_20240609_144500_59.fit,2024-06-09 14:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_184500_01.fit.gz,train,190.0,3600.0
3089,3089,2116,FITfiles/2024-06-09/UMICH_20240609_150000_59.fit,2024-06-09 15:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_190000_01.fit.gz,valid,190.0,3600.0
3090,3090,2111,FITfiles/2024-06-09/UMICH_20240609_151500_59.fit,2024-06-09 15:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_191500_01.fit.gz,train,190.0,3600.0
3091,3091,2115,FITfiles/2024-06-09/UMICH_20240609_153000_59.fit,2024-06-09 15:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_193000_01.fit.gz,train,190.0,3600.0
3092,3092,2119,FITfiles/2024-06-09/UMICH_20240609_154500_59.fit,2024-06-09 15:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_194500_01.fit.gz,train,190.0,3600.0
3093,3093,2107,FITfiles/2024-06-09/UMICH_20240609_160000_59.fit,2024-06-09 16:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_200000_01.fit.gz,train,190.0,3600.0
3094,3094,2101,FITfiles/2024-06-09/UMICH_20240609_161500_59.fit,2024-06-09 16:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_201500_01.fit.gz,train,190.0,3592.0
3095,3095,2099,FITfiles/2024-06-09/UMICH_20240609_163000_59.fit,2024-06-09 16:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_203000_01.fit.gz,train,190.0,3600.0
3096,3096,2114,FITfiles/2024-06-09/UMICH_20240609_164500_59.fit,2024-06-09 16:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_204500_01.fit.gz,train,190.0,3600.0
3097,3097,2104,FITfiles/2024-06-09/UMICH_20240609_170000_59.fit,2024-06-09 17:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_210000_01.fit.gz,test,190.0,3600.0
3098,3098,2110,FITfiles/2024-06-09/UMICH_20240609_171500_59.fit,2024-06-09 17:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_211500_01.fit.gz,test,190.0,3600.0
3099,3099,2109,FITfiles/2024-06-09/UMICH_20240609_173000_59.fit,2024-06-09 17:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_213000_01.fit.gz,test,190.0,3600.0
3100,3100,2120,FITfiles/2024-06-09/UMICH_20240609_174500_59.fit,2024-06-09 17:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_214500_01.fit.gz,train,190.0,3600.0
3101,3101,2100,FITfiles/2024-06-09/UMICH_20240609_180000_59.fit,2024-06-09 18:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_220000_01.fit.gz,train,190.0,3600.0
3102,3102,2106,FITfiles/2024-06-09/UMICH_20240609_181500_59.fit,2024-06-09 18:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_221500_01.fit.gz,train,190.0,3593.0
3103,3103,2098,FITfiles/2024-06-09/UMICH_20240609_183000_59.fit,2024-06-09 18:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_223000_01.fit.gz,valid,190.0,3600.0
3104,3104,2105,FITfiles/2024-06-09/UMICH_20240609_184500_59.fit,2024-06-09 18:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_224500_01.fit.gz,train,190.0,3600.0
3105,3105,2103,FITfiles/2024-06-09/UMICH_20240609_190000_59.fit,2024-06-09 19:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_230000_01.fit.gz,train,190.0,3600.0
3106,3106,2102,FITfiles/2024-06-09/UMICH_20240609_191500_59.fit,2024-06-09 19:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_231500_01.fit.gz,train,190.0,3600.0
3107,3107,2096,FITfiles/2024-06-09/UMICH_20240609_193000_59.fit,2024-06-09 19:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_233000_01.fit.gz,train,190.0,3600.0
3108,3108,2091,FITfiles/2024-06-09/UMICH_20240609_194500_59.fit,2024-06-09 19:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/ALASKA-ANCHORAGE_20240609_234500_01.fit.gz,train,190.0,3600.0
3109,3109,2097,FITfiles/2024-06-09/UMICH_20240609_200000_59.fit,2024-06-09 20:00:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/ALASKA-ANCHORAGE_20240610_000000_01.fit.gz,train,190.0,3600.0
3110,3110,2095,FITfiles/2024-06-09/UMICH_20240609_201500_59.fit,2024-06-09 20:15:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/ALASKA-ANCHORAGE_20240610_001500_01.fit.gz,test,190.0,3593.0
3111,3111,2090,FITfiles/2024-06-09/UMICH_20240609_203000_59.fit,2024-06-09 20:30:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/ALASKA-ANCHORAGE_20240610_003000_01.fit.gz,train,190.0,3600.0
3112,3112,2093,FITfiles/2024-06-09/UMICH_20240609_204500_59.fit,2024-06-09 20:45:00,0,0,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/ALASKA-ANCHORAGE_20240610_004500_01.fit.gz,test,190.0,3591.0
3113,3113,1780,FITfiles/2024-06-10/UMICH_20240610_063000_59.fit,2024-06-10 06:30:00,0,0, ,train,190.0,3600.0
3114,3114,1778,FITfiles/2024-06-10/UMICH_20240610_064500_59.fit,2024-06-10 06:45:00,0,0, ,valid,190.0,3600.0
3115,3115,1763,FITfiles/2024-06-10/UMICH_20240610_070000_59.fit,2024-06-10 07:00:00,0,0, ,test,190.0,3600.0
